Year,Land use category,Land use,Irrigation,Sources,GHG sequestration (Mt CO2e)
2046,Livestock,Beef,dry,TCO2E_Precision Agriculture,
2046,Livestock,Dairy,dry,TCO2E_Precision Agriculture,
2046,Livestock,Sheep,dry,TCO2E_Precision Agriculture,
2047,Crop,Cotton,dry,TCO2E_Precision Agriculture,-0.0052113994
2047,Crop,Grapes,dry,TCO2E_Precision Agriculture,-0.0018489441
2047,Crop,Hay,dry,TCO2E_Precision Agriculture,-0.009424136
2047,Crop,Nuts,dry,TCO2E_Precision Agriculture,-0.00047109558
2047,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,0.0
2047,Crop,Rice,dry,TCO2E_Precision Agriculture,-9.765815999999999e-05
2047,Crop,Sugar,dry,TCO2E_Precision Agriculture,-0.010618099
2047,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,-0.005593156
2047,Crop,Vegetables,dry,TCO2E_Precision Agriculture,0.0
2047,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,-0.105827664
2047,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,-0.008999732
2047,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,-0.00860582
2047,Livestock,Beef,dry,TCO2E_Precision Agriculture,
2047,Livestock,Dairy,dry,TCO2E_Precision Agriculture,
2047,Livestock,Sheep,dry,TCO2E_Precision Agriculture,
2048,Crop,Cotton,dry,TCO2E_Precision Agriculture,-0.004443685
2048,Crop,Grapes,dry,TCO2E_Precision Agriculture,-0.0017079757999999999
2048,Crop,Hay,dry,TCO2E_Precision Agriculture,-0.008351833000000001
2048,Crop,Nuts,dry,TCO2E_Precision Agriculture,-0.00045059390000000004
2048,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,0.0
2048,Crop,Rice,dry,TCO2E_Precision Agriculture,0.0
2048,Crop,Sugar,dry,TCO2E_Precision Agriculture,-0.01121765
2048,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,-0.004147591999999999
2048,Crop,Vegetables,dry,TCO2E_Precision Agriculture,0.0
2048,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,-0.10339813
2048,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,-0.009946096
2048,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,-0.006170941
2048,Livestock,Beef,dry,TCO2E_Precision Agriculture,
2048,Livestock,Dairy,dry,TCO2E_Precision Agriculture,
2048,Livestock,Sheep,dry,TCO2E_Precision Agriculture,
2049,Crop,Cotton,dry,TCO2E_Precision Agriculture,-0.005770077
2049,Crop,Grapes,dry,TCO2E_Precision Agriculture,-0.0018935864
2049,Crop,Hay,dry,TCO2E_Precision Agriculture,-0.0080126963
2049,Crop,Nuts,dry,TCO2E_Precision Agriculture,-0.00046939154
2049,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,0.0
2049,Crop,Rice,dry,TCO2E_Precision Agriculture,0.0
2049,Crop,Sugar,dry,TCO2E_Precision Agriculture,-0.010263943
2049,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,-0.0047005186
2049,Crop,Vegetables,dry,TCO2E_Precision Agriculture,0.0
2049,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,-0.10304901
2049,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,-0.009778708
2049,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,-0.0061958193000000005
2049,Livestock,Beef,dry,TCO2E_Precision Agriculture,
2049,Livestock,Dairy,dry,TCO2E_Precision Agriculture,
2049,Livestock,Sheep,dry,TCO2E_Precision Agriculture,
2050,Crop,Cotton,dry,TCO2E_Precision Agriculture,-0.0040879795
2050,Crop,Grapes,dry,TCO2E_Precision Agriculture,0.0
2050,Crop,Hay,dry,TCO2E_Precision Agriculture,-0.007794873
2050,Crop,Nuts,dry,TCO2E_Precision Agriculture,-0.0005438751999999999
2050,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,0.0
2050,Crop,Rice,dry,TCO2E_Precision Agriculture,0.0
2050,Crop,Sugar,dry,TCO2E_Precision Agriculture,-0.010292183000000002
2050,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,-0.004578777
2050,Crop,Vegetables,dry,TCO2E_Precision Agriculture,0.0
2050,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,-0.09661723
2050,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,-0.013241165000000001
2050,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,-0.0065495986
2050,Livestock,Beef,dry,TCO2E_Precision Agriculture,
2050,Livestock,Dairy,dry,TCO2E_Precision Agriculture,
2050,Livestock,Sheep,dry,TCO2E_Precision Agriculture,
2010,Crop,Citrus,dry,TCO2E_Precision Agriculture,
2010,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2010,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2010,Crop,Hay,dry,TCO2E_Precision Agriculture,
2010,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2010,Crop,Plantation fruit,dry,TCO2E_Precision Agriculture,
2010,Crop,Stone fruit,dry,TCO2E_Precision Agriculture,
2010,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2010,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2010,Crop,Summer legumes,dry,TCO2E_Precision Agriculture,
2010,Crop,Summer oilseeds,dry,TCO2E_Precision Agriculture,
2010,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2010,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2010,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2010,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2010,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2010,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2010,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2011,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2011,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2011,Crop,Hay,dry,TCO2E_Precision Agriculture,
2011,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2011,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2011,Crop,Rice,dry,TCO2E_Precision Agriculture,
2011,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2011,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2011,Crop,Summer legumes,dry,TCO2E_Precision Agriculture,
2011,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2011,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2011,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2011,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2011,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2011,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2011,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2012,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2012,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2012,Crop,Hay,dry,TCO2E_Precision Agriculture,
2012,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2012,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2012,Crop,Rice,dry,TCO2E_Precision Agriculture,
2012,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2012,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2012,Crop,Summer legumes,dry,TCO2E_Precision Agriculture,
2012,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2012,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2012,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2012,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2012,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2012,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2012,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2013,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2013,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2013,Crop,Hay,dry,TCO2E_Precision Agriculture,
2013,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2013,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2013,Crop,Rice,dry,TCO2E_Precision Agriculture,
2013,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2013,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2013,Crop,Summer legumes,dry,TCO2E_Precision Agriculture,
2013,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2013,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2013,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2013,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2013,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2013,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2013,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2014,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2014,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2014,Crop,Hay,dry,TCO2E_Precision Agriculture,
2014,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2014,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2014,Crop,Rice,dry,TCO2E_Precision Agriculture,
2014,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2014,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2014,Crop,Summer legumes,dry,TCO2E_Precision Agriculture,
2014,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2014,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2014,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2014,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2014,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2014,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2014,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2015,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2015,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2015,Crop,Hay,dry,TCO2E_Precision Agriculture,
2015,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2015,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2015,Crop,Rice,dry,TCO2E_Precision Agriculture,
2015,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2015,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2015,Crop,Summer legumes,dry,TCO2E_Precision Agriculture,
2015,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2015,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2015,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2015,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2015,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2015,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2015,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2016,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2016,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2016,Crop,Hay,dry,TCO2E_Precision Agriculture,
2016,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2016,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2016,Crop,Rice,dry,TCO2E_Precision Agriculture,
2016,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2016,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2016,Crop,Summer legumes,dry,TCO2E_Precision Agriculture,
2016,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2016,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2016,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2016,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2016,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2016,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2016,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2017,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2017,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2017,Crop,Hay,dry,TCO2E_Precision Agriculture,
2017,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2017,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2017,Crop,Rice,dry,TCO2E_Precision Agriculture,
2017,Crop,Stone fruit,dry,TCO2E_Precision Agriculture,
2017,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2017,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2017,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2017,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2017,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2017,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2017,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2017,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2017,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2018,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2018,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2018,Crop,Hay,dry,TCO2E_Precision Agriculture,
2018,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2018,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2018,Crop,Rice,dry,TCO2E_Precision Agriculture,
2018,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2018,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2018,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2018,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2018,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2018,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2018,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2018,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2018,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2019,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2019,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2019,Crop,Hay,dry,TCO2E_Precision Agriculture,
2019,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2019,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2019,Crop,Rice,dry,TCO2E_Precision Agriculture,
2019,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2019,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2019,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2019,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2019,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2019,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2019,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2019,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2019,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2020,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2020,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2020,Crop,Hay,dry,TCO2E_Precision Agriculture,
2020,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2020,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2020,Crop,Rice,dry,TCO2E_Precision Agriculture,
2020,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2020,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2020,Crop,Summer legumes,dry,TCO2E_Precision Agriculture,
2020,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2020,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2020,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2020,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2020,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2020,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2020,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2021,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2021,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2021,Crop,Hay,dry,TCO2E_Precision Agriculture,
2021,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2021,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2021,Crop,Rice,dry,TCO2E_Precision Agriculture,
2021,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2021,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2021,Crop,Summer oilseeds,dry,TCO2E_Precision Agriculture,
2021,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2021,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2021,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2021,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2021,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2021,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2021,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2022,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2022,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2022,Crop,Hay,dry,TCO2E_Precision Agriculture,
2022,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2022,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2022,Crop,Rice,dry,TCO2E_Precision Agriculture,
2022,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2022,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2022,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2022,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2022,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2022,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2022,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2022,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2022,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2023,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2023,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2023,Crop,Hay,dry,TCO2E_Precision Agriculture,
2023,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2023,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2023,Crop,Rice,dry,TCO2E_Precision Agriculture,
2023,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2023,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2023,Crop,Summer legumes,dry,TCO2E_Precision Agriculture,
2023,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2023,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2023,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2023,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2023,Livestock,Beef,dry,TCO2E_Precision Agriculture,0.0
2023,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2023,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2024,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2024,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2024,Crop,Hay,dry,TCO2E_Precision Agriculture,
2024,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2024,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2024,Crop,Rice,dry,TCO2E_Precision Agriculture,
2024,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2024,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2024,Crop,Summer legumes,dry,TCO2E_Precision Agriculture,
2024,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2024,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2024,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2024,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2024,Livestock,Beef,dry,TCO2E_Precision Agriculture,-0.00030560168
2024,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2024,Livestock,Sheep,dry,TCO2E_Precision Agriculture,-0.00040522327
2025,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2025,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2025,Crop,Hay,dry,TCO2E_Precision Agriculture,
2025,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2025,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2025,Crop,Rice,dry,TCO2E_Precision Agriculture,
2025,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2025,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2025,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2025,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2025,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2025,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2025,Livestock,Beef,dry,TCO2E_Precision Agriculture,-0.00042767047
2025,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2025,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2026,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2026,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2026,Crop,Hay,dry,TCO2E_Precision Agriculture,
2026,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2026,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2026,Crop,Rice,dry,TCO2E_Precision Agriculture,
2026,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2026,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2026,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2026,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2026,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2026,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2026,Livestock,Beef,dry,TCO2E_Precision Agriculture,-0.00045478613
2026,Livestock,Dairy,dry,TCO2E_Precision Agriculture,0.0
2026,Livestock,Sheep,dry,TCO2E_Precision Agriculture,-0.00037649237
2027,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2027,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2027,Crop,Hay,dry,TCO2E_Precision Agriculture,
2027,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2027,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2027,Crop,Rice,dry,TCO2E_Precision Agriculture,
2027,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2027,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2027,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2027,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2027,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2027,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2027,Livestock,Beef,dry,TCO2E_Precision Agriculture,-0.00059836786
2027,Livestock,Dairy,dry,TCO2E_Precision Agriculture,-0.00090126874
2027,Livestock,Sheep,dry,TCO2E_Precision Agriculture,0.0
2028,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2028,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2028,Crop,Hay,dry,TCO2E_Precision Agriculture,
2028,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2028,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2028,Crop,Rice,dry,TCO2E_Precision Agriculture,
2028,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2028,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2028,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2028,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2028,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2028,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2028,Livestock,Beef,dry,TCO2E_Precision Agriculture,-0.0008695721
2028,Livestock,Dairy,dry,TCO2E_Precision Agriculture,-0.0015044396999999998
2028,Livestock,Sheep,dry,TCO2E_Precision Agriculture,-6.199428000000001e-05
2029,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2029,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2029,Crop,Hay,dry,TCO2E_Precision Agriculture,
2029,Crop,Nuts,dry,TCO2E_Precision Agriculture,
2029,Crop,Other non-cereal crops,dry,TCO2E_Precision Agriculture,
2029,Crop,Rice,dry,TCO2E_Precision Agriculture,
2029,Crop,Sugar,dry,TCO2E_Precision Agriculture,
2029,Crop,Summer cereals,dry,TCO2E_Precision Agriculture,
2029,Crop,Vegetables,dry,TCO2E_Precision Agriculture,
2029,Crop,Winter cereals,dry,TCO2E_Precision Agriculture,
2029,Crop,Winter legumes,dry,TCO2E_Precision Agriculture,
2029,Crop,Winter oilseeds,dry,TCO2E_Precision Agriculture,
2029,Livestock,Beef,dry,TCO2E_Precision Agriculture,-0.00073074945
2029,Livestock,Dairy,dry,TCO2E_Precision Agriculture,-0.0001120091
2029,Livestock,Sheep,dry,TCO2E_Precision Agriculture,-5.983284e-05
2030,Crop,Cotton,dry,TCO2E_Precision Agriculture,
2030,Crop,Grapes,dry,TCO2E_Precision Agriculture,
2030,Crop,Hay,dry,TCO2E_Precision Agriculture,
